Date, Open, High, Low, Close,log(close),sqrt(close),(DJIA)^0.5 Growth Rate,GDP Growth Rate,Unemployment Rate
1/7/19,23474.26,23687.74,23301.59,23531.35,4.371646843,153.3993155,-0.576436086,,
1/4/19,22894.92,23518.64,22894.92,23433.16,4.369830858,153.0789339,-1.389930629,,
1/3/19,23176.39,23176.39,22638.41,22686.22,4.355762139,150.6194543,-0.142084789,,
1/2/19,23058.61,23413.47,22928.59,23346.24,4.368216946,152.7947643,1.056921352,,
12/31/18,23153.94,23333.18,23118.3,23327.46,4.367867453,152.733297,-0.465834033,2.918856897,3.9
12/28/18,23213.61,23381.88,22981.33,23062.4,4.3629045,151.8630962,-0.309400304,,
12/27/18,22629.06,23138.89,22267.42,23138.82,4.364341208,152.1144964,-0.30342835,,
12/26/18,21857.73,22878.92,21712.53,22878.45,4.359426598,151.2562395,-2.246341122,,
12/24/18,22317.28,22339.87,21792.2,21792.2,4.338301076,147.6218141,-0.719225105,,
12/21/18,22871.74,23254.59,22396.34,22445.37,4.351126769,149.8177893,1.786050558,,
12/20/18,23224.12,23282.2,22644.31,22859.6,4.359068627,151.1939152,1.451533568,,
12/19/18,23693.33,24057.34,23162.64,23323.66,4.367796702,152.7208565,1.33749501,,
12/18/18,23769.13,23927.77,23516.02,23675.64,4.374301728,153.8689052,0.439604319,,
12/17/18,23986.83,24088.08,23456.88,23592.98,4.3727828,153.6000651,0.687242156,,
12/14/18,24408.04,24431.14,24033.79,24100.51,4.382026233,155.2433896,1.617726916,,
12/13/18,24575.86,24740.96,24473.29,24597.38,4.390888851,156.8355189,0.684227732,,
12/12/18,24509.09,24828.29,24509.09,24527.27,4.389649212,156.611845,-0.36290696,,
12/11/18,24719.91,24791.26,24221.06,24370.24,4.386859806,156.109705,-0.166207895,,
12/10/18,24360.95,24500.81,23881.37,24423.26,4.387803633,156.2794292,0.029957155,,
12/7/18,24918.82,25095.62,24284.78,24388.95,4.387193103,156.1696193,0.834442551,,
12/6/18,24737.42,24951.01,24242.22,24947.67,4.397029991,157.9483143,1.01492169,,
12/4/18,25752.56,25773.12,25008.11,25027.07,4.398410008,158.1994627,1.378860824,,
12/3/18,25779.57,25980.21,25670.51,25826.43,4.412064378,160.706036,0.804054541,,
11/30/18,25307.14,25549.71,25250.97,25538.46,4.407194705,159.8075718,-0.762126551,,3.8
11/29/18,25343.65,25479.04,25202.79,25338.84,4.403786729,159.1817829,-0.26957528,,
11/28/18,24832.84,25368.93,24832.84,25366.43,4.40425935,159.2684212,-0.932246014,,
11/27/18,24557.02,24750.73,24416.03,24748.73,4.393552918,157.3172908,-1.148160897,,
11/26/18,24364.13,24673.29,24364.13,24640.24,4.391644934,156.9720994,-0.73889504,,
11/23/18,24336.4,24408.8,24268.74,24285.95,4.385355097,155.8395008,-0.280087667,,
11/21/18,24541.65,24669.79,24463.28,24464.69,4.388539717,156.4119241,0.287730076,,
11/20/18,24618.68,24707.26,24368.98,24465.64,4.388556581,156.4149609,0.878549709,,
11/19/18,25392.61,25392.61,24900.98,25017.44,4.398242867,158.1690235,1.500141509,,
11/16/18,25242.35,25510.23,25147.8,25413.22,4.405059696,159.4152439,0.428490323,,
11/15/18,25061.48,25354.56,24787.79,25289.27,4.402936293,159.0260042,-0.523501086,,
11/14/18,25388.08,25501.29,24935.82,25080.5,4.39933619,158.3682418,-0.004370475,,
11/13/18,25321.21,25511.03,25193.78,25286.49,4.402888549,159.0172632,0.482653873,,
11/12/18,25959.33,25966.71,25340.51,25387.18,4.404614462,159.3335495,1.097354523,,
11/9/18,26149.11,26161.49,25882.91,25989.3,4.414794582,161.2119723,1.251733634,,
11/8/18,26139.59,26277.82,26081.9,26191.22,4.418155729,161.8370168,0.295651678,,
11/7/18,25788.46,26200.14,25765.88,26180.3,4.417974619,161.8032756,-0.863823955,,
11/6/18,25452.83,25651.86,25444.9,25635.01,4.408833491,160.1093689,-1.118024202,,
11/5/18,25261.47,25507.35,25261.47,25461.7,4.405887397,159.5672272,-0.57067661,,
11/2/18,25443.6,25578.98,25078.72,25270.83,4.402619506,158.9680157,-0.12694408,,
11/1/18,25142.08,25396.47,25108.11,25380.74,4.40450428,159.3133391,-0.24424508,,
10/31/18,25008.82,25336.55,25008.82,25115.76,4.399946324,158.4795255,-0.798188689,,3.8
10/30/18,24482.04,24906.68,24415.69,24874.64,4.395756804,157.7169617,-1.068604382,,
10/29/18,24818.98,25040.58,24122.23,24442.92,4.388153086,156.3423167,-0.295910233,,
10/26/18,24770.25,24916.16,24445.19,24688.31,4.392491362,157.1251412,0.86135077,,
10/25/18,24736.54,25104.29,24645.56,24984.55,4.397671532,158.0650183,-0.167066907,,
10/24/18,25172.88,25306.23,24533.19,24583.42,4.390642301,156.7910074,0.326532569,,
10/23/18,25038.46,25307.7,24768.79,25191.43,4.401252821,158.7180834,1.161724132,,
10/22/18,25492.14,25561.34,25236.05,25317.41,4.403419275,159.1144557,0.397368698,,
10/19/18,25421.09,25608.71,25350.02,25444.34,4.40559119,159.5128208,0.097417358,,
10/18/18,25645.56,25691.46,25236.01,25379.45,4.404482206,159.3092904,0.410103806,,
10/17/18,25705.87,25810.09,25479.16,25706.68,4.410045991,160.3330284,0.654787633,,
10/16/18,25351.53,25817.68,25351.53,25798.42,4.411593109,160.6188656,-0.71440599,,
10/15/18,25332.46,25482.42,25243.88,25250.55,4.402270842,158.9042164,-0.716735291,,
10/12/18,25407.63,25467.55,25000.83,25339.99,4.403806439,159.1853951,-0.311679231,,
10/11/18,25518.39,25683.64,24899.77,25052.83,4.398856791,158.280858,0.405333696,,
10/10/18,26441.73,26441.73,25593.65,25598.74,4.408218589,159.9960625,2.146977788,,
10/9/18,26469.19,26539.94,26324.16,26430.57,4.422106529,162.5748135,1.375766768,,
10/8/18,26399.45,26529.35,26223.09,26486.78,4.423029164,162.747596,0.02533823,,
10/5/18,26632.77,26676.16,26301.81,26447.05,4.422377236,162.62549,0.215845956,,
10/4/18,26784.08,26793.82,26471.61,26627.48,4.425330067,163.1792879,0.584126121,,
10/3/18,26833.47,26951.81,26789.08,26828.39,4.428594611,163.7937422,0.224077392,,
10/2/18,26648.91,26824.78,26627.66,26773.94,4.427712286,163.6274427,-0.270879553,,
10/1/18,26598.36,26737.98,26596.05,26651.21,4.425716931,163.2519831,-0.483668472,,
9/28/18,26407.66,26515.76,26383.57,26458.31,4.422562101,162.6601057,-0.324192698,,3.7
9/27/18,26418.27,26557.01,26379.95,26439.93,4.422260301,162.6035977,-0.112320817,,
9/26/18,26536.86,26606.09,26349.34,26385.28,4.421361707,162.4354641,0.080339831,,
9/25/18,26601.58,26634.85,26475.58,26492.21,4.423118189,162.7642774,0.27160774,,
9/24/18,26705.25,26709.94,26548.68,26562.05,4.42426159,162.9786796,0.385061322,,
9/21/18,26726.25,26769.16,26680.37,26743.5,4.427218244,163.5344001,0.145487333,,
9/20/18,26519.39,26697.49,26519.39,26656.98,4.425810946,163.2696543,-0.517953875,,
9/19/18,26287.84,26464.41,26280.76,26405.76,4.421698672,162.4984923,-0.630259354,,
9/18/18,26076.21,26317.34,26076.21,26246.96,4.419079009,162.0091355,-0.530413156,,
9/17/18,26151.66,26184.47,26030.35,26062.12,4.41600974,161.437666,-0.142540219,,
9/14/18,26169.56,26211.11,26068.29,26154.67,4.417549245,161.7240551,0.129775528,,
9/13/18,26083.94,26191.64,26067.08,26145.99,4.417405091,161.697217,-0.241124556,,
9/12/18,25989.07,26145.72,25929.43,25998.92,4.414955308,161.241806,-0.270913097,,
9/11/18,25841.14,26019.92,25754.32,25971.06,4.414489676,161.1553908,-0.220234467,,
9/10/18,25991.91,26039.96,25854.13,25857.07,4.412579311,160.8013371,-0.084621189,,
9/7/18,25951.02,26002.99,25818.39,25916.54,4.41357702,160.9861485,0.215505406,,
9/6/18,25973.02,26073.68,25880.84,25995.87,4.414904356,161.2323479,0.090717558,,
9/5/18,25919.84,26011.22,25871.04,25974.99,4.414555389,161.1675836,-0.06730678,,
9/4/18,25916.07,25971.77,25805.95,25952.48,4.414178865,161.0977343,-0.015777049,,
8/31/18,25964.85,26028.83,25879.77,25964.82,4.414385316,161.1360295,0.053428097,,3.8
8/30/18,26099.01,26104.37,25934.8,25986.92,4.414754809,161.2045905,0.247469538,,
8/29/18,26082.53,26167.94,26035.3,26124.57,4.417049151,161.6309686,0.11948,,
8/28/18,26092.7,26122.24,26037.85,26064.02,4.4160414,161.4435505,-0.115979948,,
8/27/18,25882.71,26067.57,25882.71,26049.64,4.415801726,161.3990087,-0.424904206,,
8/24/18,25688.58,25826.05,25688.58,25790.35,4.411457236,160.5937421,-0.610522571,,
8/23/18,25714.86,25762.56,25608.02,25656.98,4.409205536,160.1779635,-0.088392693,,
8/22/18,25825.06,25836.16,25722.43,25733.6,4.410500546,160.4169567,0.257595637,,
8/21/18,25786.99,25888.82,25784.9,25822.29,4.411994754,160.6931548,0.039091702,,
8/20/18,25727.7,25790.17,25716.41,25758.69,4.410923772,160.4951401,-0.238338124,,
8/17/18,25550.8,25728.16,25521.66,25669.32,4.409414364,160.2164786,-0.312080442,,
8/16/18,25294.97,25607.34,25294.97,25558.73,4.40753927,159.8709792,-0.794920723,,
8/15/18,25235.37,25235.37,24965.77,25162.41,4.400752235,158.6266371,-0.405746751,,
8/14/18,25215.69,25339.51,25201.87,25299.92,4.403119148,159.0594857,0.039847735,,
8/13/18,25327.19,25381.39,25153.93,25187.7,4.401188512,158.7063326,0.020775676,,
8/10/18,25401.19,25401.19,25222.88,25313.14,4.403346021,159.1010371,0.504879643,,
8/9/18,25589.79,25613.31,25492.69,25509.23,4.40669735,159.7160919,0.424086804,,
8/8/18,25615.72,25634.11,25557.48,25583.75,4.407964203,159.9492107,0.187113198,,
8/7/18,25551.65,25692.72,25551.65,25628.91,4.408730136,160.0903183,-0.127595382,,
8/6/18,25437.43,25540.02,25381.38,25502.18,4.406577307,159.6940199,-0.260166806,,
8/3/18,25360.37,25467.9,25325.17,25462.58,4.405902407,159.5699846,-0.276035355,,
8/2/18,25256.45,25360.48,25120.07,25326.16,4.403569346,159.1419492,-0.201985343,,
8/1/18,25461.63,25488.8,25278.32,25333.82,4.403700681,159.166014,0.139736718,,
7/31/18,25345.21,25490.98,25345.21,25415.19,4.405093361,159.4214227,-0.042404141,,3.8
7/30/18,25439.32,25500.16,25287.38,25306.83,4.403237748,159.0812057,0.056230449,,
7/27/18,25520.52,25580.22,25370.07,25451.06,4.405705875,159.5338835,0.345362762,,
7/26/18,25468.55,25587.24,25463.16,25527.07,4.407000969,159.7719312,-0.057939773,,
7/25/18,25183.7,25432.87,25113.55,25414.1,4.405074734,159.418004,-0.447404436,,
7/24/18,25092.43,25286.62,25092.43,25241.94,4.40212273,158.8771223,-0.582062846,,
7/23/18,25036.9,25081.45,24983.33,25044.29,4.398708724,158.2538783,-0.28977722,,
7/20/18,25041.14,25124.1,24986.35,25058.12,4.398948485,158.2975679,0.031920109,,
7/19/18,25139.15,25154.17,25052.62,25064.5,4.399059045,158.3177185,0.222637234,,
7/18/18,25133.79,25215.32,25101.12,25199.29,4.401388305,158.7428424,0.087418251,,
7/17/18,25033.92,25155.39,24989.61,25119.89,4.400017733,158.492555,-0.21278299,,
7/16/18,25025.58,25072.41,24979.64,25064.36,4.39905662,158.3172764,-0.158652061,,
7/13/18,24926.07,25043.21,24890.06,25019.41,4.398277064,158.1752509,-0.220545357,,
7/12/18,24802.9,24939.97,24802.9,24924.89,4.39663325,157.8761857,-0.50574141,,
7/11/18,24789.48,24815.16,24663.82,24700.45,4.392704865,157.1637681,-0.008282241,,
7/10/18,24806.97,24945.38,24806.97,24919.66,4.396542113,157.8596212,0.121022509,,
7/9/18,24519.2,24796.52,24518.43,24776.59,4.394041534,157.4058131,-0.736972045,,
7/6/18,24352.47,24520.29,24281.47,24456.48,4.38839395,156.3856771,-0.669676453,,
7/5/18,24285.82,24372.8,24177.44,24356.74,4.38661916,156.0664602,-0.45156894,,
7/3/18,24359.39,24444.88,24150.85,24174.82,4.383363249,155.4825392,-0.079429681,,
7/2/18,24161.53,24319.42,24077.56,24307.18,4.385734577,155.9076008,0.155152006,,
6/29/18,24323.93,24509.52,24269.71,24271.41,4.385095007,155.7928432,-0.146265438,,4.0
6/28/18,24064.19,24308.16,23997.21,24216.05,4.384103305,155.61507,-0.24722651,,
6/27/18,24303.11,24569.02,24115.82,24117.59,4.382333908,155.2983902,0.1076593,,
6/26/18,24281.89,24384.21,24241.22,24283.11,4.385304307,155.8303886,0.217357409,,
6/25/18,24463.73,24463.73,24084.39,24252.8,4.384761885,155.733105,0.476275279,,
6/22/18,24526.97,24663.18,24526.97,24580.89,4.390597603,156.7829391,0.334630344,,
6/21/18,24639.21,24639.21,24406.63,24461.7,4.388486636,156.4023657,0.122541927,,
6/20/18,24771.17,24804.76,24628.39,24657.8,4.391954326,157.028023,0.380319421,,
6/19/18,24763.59,24763.59,24567.75,24700.21,4.392700646,157.1630046,0.523115863,,
6/18/18,24944.28,25003.1,24825.77,24987.47,4.397722286,158.0742547,0.618371461,,
6/15/18,25116.71,25130.82,24894.38,25090.48,4.39950897,158.3997475,0.296519356,,
6/14/18,25254.65,25332.5,25138.6,25175.31,4.400974827,158.6672934,0.174555395,,
6/13/18,25328.65,25362.07,25191.42,25201.2,4.401421221,158.7488583,0.228797322,,
6/12/18,25346.82,25364.37,25247.04,25320.73,4.403476222,159.1248881,0.190497186,,
6/11/18,25336.67,25402.83,25290.2,25322.31,4.403503321,159.1298526,-0.006598864,,
6/8/18,25209.29,25325.63,25165.7,25316.53,4.403404179,159.1116903,-0.127199135,,
6/7/18,25192.14,25326.09,25164.48,25241.41,4.402113611,158.8754544,-0.267778598,,
6/6/18,24854.14,25146.46,24854.14,25146.39,4.400475647,158.5761331,-0.697680193,,
6/5/18,24820.12,24838.78,24710.82,24799.98,4.394451331,157.480094,-0.526257929,,
6/4/18,24727.55,24859.37,24722.14,24813.69,4.394691352,157.5236173,-0.262008661,,
6/1/18,24542.09,24673.6,24542.09,24635.21,4.391556269,156.9560767,-0.63396469,,
5/31/18,24620.79,24620.79,24352.15,24415.84,4.38767167,156.2556879,0.051860436,,3.8
5/30/18,24467.83,24714.48,24459.09,24667.78,4.392130067,157.0597975,-0.087069349,,
5/29/18,24606.59,24635.18,24247.84,24361.45,4.386703134,156.0815492,0.135675027,,
5/25/18,24781.29,24824.22,24687.81,24753.09,4.393629421,157.3311476,0.717970947,,
5/24/18,24877.36,24877.36,24605.9,24811.76,4.394657572,157.5174911,0.212195573,,
5/23/18,24757.71,24889.46,24667.12,24886.81,4.395969232,157.7555387,0.035940188,,
5/22/18,25047.55,25064.99,24812.06,24834.41,4.395053847,157.5893715,0.200182682,,
5/21/18,24883.06,25086.49,24883.06,25013.29,4.398170818,158.1559041,-0.189517329,,
5/18/18,24707.72,24774.97,24664.87,24715.09,4.392962196,157.2103368,-0.474548813,,
5/17/18,24752.4,24839.49,24639.4,24713.98,4.392942691,157.2068065,0.085571203,,
5/16/18,24722.32,24801.19,24672.79,24768.93,4.393907246,157.3814792,-0.012039205,,
5/15/18,24809.55,24809.55,24629.39,24706.41,4.392809644,157.1827281,0.206994834,,
5/14/18,24879.37,24994.19,24862.52,24899.41,4.396189056,157.7954689,0.198181597,,
5/11/18,24758.64,24868.65,24717.5,24831.17,4.394997183,157.5790913,-0.253710511,,
5/10/18,24591.66,24794.99,24575.91,24739.53,4.393391445,157.2880479,-0.459251359,,
5/9/18,24399.18,24586.48,24323.87,24542.54,4.389919507,156.6605885,-0.605235498,,
5/8/18,24341.35,24412.34,24198.34,24360.21,4.386681028,156.0775769,-0.29613508,,
5/7/18,24317.66,24479.45,24263.42,24357.32,4.386629502,156.0683184,-0.156649915,,
5/4/18,23865.22,24333.35,23778.87,24262.51,4.384935727,155.764277,-0.687294351,,
5/3/18,23836.23,23996.15,23531.31,23930.15,4.378945421,154.6937297,-0.543629351,,
5/2/18,24097.63,24185.52,23886.3,23924.98,4.378851583,154.6770183,0.272478758,,
5/1/18,24117.29,24117.29,23808.19,24099.05,4.381999923,155.2386872,0.38399401,,
4/30/18,24410.41,24498.23,24163.08,24163.15,4.38315355,155.4450064,0.340886652,,4.0
4/27/18,24342.14,24359.38,24194.45,24311.19,4.385806217,155.9204605,0.255602725,,
4/26/18,24128.72,24402.46,24128.72,24322.34,4.386005355,155.9562118,-0.365401166,,
4/25/18,24070.2,24146.34,23823.08,24083.83,4.381725553,155.1896582,-0.47950914,,
4/24/18,24579.94,24579.94,23828.73,24024.13,4.380647669,154.9971935,0.585555288,,
4/23/18,24488.07,24536.89,24328.54,24448.69,4.388255594,156.3607687,0.704568136,,
4/20/18,24657.39,24678.07,24375.04,24462.94,4.38850865,156.4063298,0.344914103,,
4/19/18,24711.3,24762.48,24557.03,24664.89,4.392079183,157.0505969,0.454431684,,
4/18/18,24820.85,24832.54,24721.09,24748.07,4.393541336,157.3151932,0.193552511,,
4/17/18,24681.79,24858.97,24681.79,24786.63,4.394217484,157.437702,-0.278645326,,
4/16/18,24483.15,24675.36,24480.2,24573.04,4.390458888,156.7579025,-0.680174674,,
4/13/18,24582.82,24646.45,24243.74,24360.14,4.38667978,156.0773526,-0.143649122,,
4/12/18,24302.82,24592.12,24302.82,24483.05,4.38886552,156.4706043,-0.273886718,,
4/11/18,24274.19,24366.57,24150.87,24189.45,4.383625994,155.5295792,-0.120002736,,
4/10/18,24198.95,24511.35,24198.95,24408,4.387532195,156.2305988,-0.338857242,,
4/9/18,24037.52,24373.18,23954.83,23979.1,4.379832879,154.8518647,-0.764216665,,
4/6/18,24373.6,24434.4,23738.2,23932.76,4.378992786,154.7021655,0.844783759,,
4/5/18,24313.91,24622.26,24313.91,24505.22,4.389258606,156.5414322,0.533928662,,
4/4/18,23654.15,24308.96,23523.16,24264.3,4.384967767,155.7700228,-0.757233409,,
4/3/18,23698.33,24044.35,23664.33,24033.36,4.380814492,155.0269654,-1.001674449,,
4/2/18,24076.6,24123.8,23344.52,23644.19,4.373724441,153.7666739,0.112398939,,
3/29/18,23949.18,24314.3,23928.13,24103.11,4.382073083,155.2517633,0.331331349,,4.0
3/28/18,23883.08,24092.47,23728.67,23848.42,4.377459612,154.4293366,-0.396175565,,
3/27/18,24276.62,24446.22,23708.73,23857.71,4.377628755,154.4594121,0.571255881,,
3/26/18,23825.74,24232.3,23741.22,24202.6,4.383862023,155.5718484,-0.527033368,,
3/23/18,23995.18,24108.47,23509.06,23533.2,4.371680986,153.4053454,-0.394241807,,
3/22/18,24526.01,24526.01,23938.74,23957.89,4.379448567,154.7833647,1.850350789,,
3/21/18,24723.49,24977.65,24655.4,24682.31,4.392385803,157.106047,1.232852605,,
3/20/18,24650.64,24803.61,24650.64,24727.27,4.393176171,157.2490699,-0.11369981,,
3/19/18,24893.69,24893.69,24453.14,24610.91,4.391127672,156.8786474,0.347786126,,
3/16/18,24877.34,25031,24857.09,24946.51,4.397009797,157.9446422,0.417603723,,
3/15/18,24837.29,25053.87,24753.29,24873.66,4.395739694,157.7138548,-0.298755019,,
3/14/18,25086.97,25130.12,24668.83,24758.12,4.393717664,157.3471322,0.211128722,,
3/13/18,25257.75,25376.4,24947.5,25007.03,4.398062115,158.1361123,0.665280015,,
3/12/18,25372.44,25449.15,25152.02,25178.61,4.401031751,158.6776922,0.517966513,,
3/9/18,25004.89,25336.33,25004.89,25335.74,4.403733594,159.1720453,-0.44776612,,
3/8/18,24853.41,24950.49,24703.05,24895.21,4.396115794,157.78216,-0.843784929,,
3/7/18,24758.15,24849.68,24535.12,24801.36,4.394475496,157.4844754,-0.017573652,,
3/6/18,24965.89,24995.24,24708.41,24884.12,4.395922287,157.7470127,0.116433339,,
3/5/18,24471.31,24961,24387.15,24874.76,4.395758899,157.7173421,-0.550361598,,
3/2/18,24394.91,24592.46,24217.76,24538.06,4.389840224,156.6462895,-0.422423053,,
3/1/18,25024.04,25185.35,24442.56,24608.98,4.391093613,156.872496,0.779952557,,
2/28/18,25485.15,25576.15,25022.42,25029.2,4.398446969,158.2061946,1.266371156,,4.1
2/27/18,25735.78,25800.35,25407.83,25410.03,4.405005178,159.4052383,1.067455289,,
2/26/18,25403.35,25732.8,25398.56,25709.27,4.410089745,160.3411051,-0.157050453,,
2/23/18,25050.51,25313.91,25028.73,25309.99,4.403291974,159.0911374,-1.172957674,,
2/22/18,24855.41,25156.72,24854.83,24962.48,4.39728773,157.9951898,-0.809014293,,
2/21/18,24988.06,25267.99,24792.99,24797.78,4.394412803,157.4731088,0.0035918,,
2/20/18,25124.91,25179.01,24884.19,24964.75,4.397327221,158.0023734,0.66649969,,
2/19/18,25219.38,25219.38,25219.38,25219.38,4.401734406,158.8061082,0.401867397,,
2/16/18,25165.94,25432.42,25149.26,25219.38,4.401734406,158.8061082,-0.029932072,,
2/15/18,25047.82,25203.95,24809.42,25200.37,4.401406917,158.7462441,-0.514699444,,
2/14/18,24535.82,24925.95,24490.36,24893.49,4.396085788,157.7767093,-0.886737856,,
2/13/18,24540.33,24705.72,24421.03,24640.45,4.391648635,156.9727683,-0.464394667,,
2/12/18,24337.76,24765.16,24290.48,24601.27,4.390957527,156.84792,-0.719263868,,
2/9/18,23992.67,24382.14,23360.29,24190.9,4.383652026,155.5342406,-1.189803035,,
2/8/18,24902.3,24903.68,23849.23,23860.46,4.377678812,154.4683139,1.12101252,,
2/7/18,24892.87,25293.96,24785.44,24893.35,4.396083345,157.7762656,1.684741292,,
2/6/18,24085.17,24946.23,23778.74,24912.77,4.396422019,157.8377965,-0.872509386,,
2/5/18,25337.87,25520.53,23923.88,24345.75,4.386423158,156.0312469,0.957506282,,
2/2/18,26061.79,26061.79,25490.66,25520.96,4.406897007,159.7528091,2.895917769,,
2/1/18,26083.04,26306.7,26014.44,26186.71,4.418080939,161.8230824,0.977460564,,
1/31/18,26268.17,26338.03,26050.98,26149.39,4.417461562,161.7077302,-0.169838844,,4.0
1/30/18,26198.45,26256.99,26028.42,26076.89,4.416255795,161.4834047,0.447241913,,
1/29/18,26584.28,26608.9,26435.34,26439.48,4.422252909,162.602214,0.831439666,,
1/26/18,26466.74,26616.71,26425.35,26616.71,4.425154373,163.1462841,-0.071817335,,
1/25/18,26313.06,26458.25,26259.72,26392.79,4.421485302,162.4585793,-0.560612131,,
1/24/18,26282.07,26392.8,26106.94,26252.12,4.419164381,162.0250598,-0.280525008,,
1/23/18,26214.87,26246.19,26143.9,26210.81,4.418480442,161.8975293,-0.057912979,,
1/22/18,26025.32,26215.23,25974.65,26214.6,4.418543235,161.9092338,-0.215066615,,
1/19/18,25987.35,26071.72,25942.83,26071.72,4.416169683,161.4673961,-0.304430927,,
1/18/18,26149.55,26153.42,25947.32,26017.81,4.415270738,161.300372,0.0679882,,
1/17/18,25910.78,26130.45,25865.02,26115.65,4.41690084,161.6033725,-0.349407661,,
1/16/18,25987.62,26086.12,25702.99,25792.86,4.411499501,160.6015567,-0.484829359,,
1/12/18,25638.39,25810.43,25633.08,25803.19,4.4116734,160.6337138,-0.340272451,,
1/11/18,25398.6,25575.42,25396.19,25574.73,4.407811057,159.9210118,-0.678408257,,
1/10/18,25348.13,25404.92,25256.99,25369.13,4.404305574,159.2768973,-0.295896419,,
1/9/18,25312.05,25439.78,25308.41,25385.8,4.404590854,159.3292189,-0.135304037,,
1/8/18,25308.4,25311.99,25235.41,25283,4.402828605,159.0062892,-0.141232391,,
1/5/18,25114.92,25299.79,25112.01,25295.87,4.403049621,159.0467541,-0.327501241,,
1/4/18,24964.86,25105.96,24963.27,25075.13,4.399243193,158.3512867,-0.588783889,,
1/3/18,24850.45,24941.92,24825.55,24922.68,4.396594741,157.8691864,-0.397457918,,
1/2/18,24809.35,24864.19,24741.7,24824.01,4.394871938,157.5563709,-0.322857412,,
12/29/17,24849.63,24871.66,24719.22,24719.22,4.393034763,157.2234715,0.021417993,2.255680481,4.1
12/28/17,24807.21,24839.23,24797.13,24837.51,4.395108055,157.5992069,0.087533609,,
12/27/17,24766.52,24789.52,24731.68,24774.3,4.394001392,157.3985387,-0.144962749,,
12/26/17,24715.84,24778.13,24708.42,24746.21,4.393508694,157.3092814,-0.032154262,,
12/22/17,24764.04,24784.15,24717.51,24754.06,4.393646439,157.3342302,0.057318389,,
12/21/17,24778.26,24850.91,24766.27,24782.29,4.394141435,157.4239181,-0.043565841,,
12/20/17,24838.09,24852.44,24697.11,24726.65,4.393165282,157.2470985,-0.04374757,,
12/19/17,24834.38,24850.11,24715.6,24754.75,4.393658545,157.336423,0.104145983,,
12/18/17,24739.56,24876.07,24739.56,24792.2,4.394315067,157.4553905,-0.16384856,,
12/15/17,24585.71,24688.62,24584.44,24651.74,4.391847579,157.0087259,-0.451485586,,
12/14/17,24631.01,24672.48,24508.66,24508.66,4.389319567,156.5524193,-0.105654401,,
12/13/17,24525.19,24666.02,24518.3,24585.43,4.390677809,156.7974171,-0.006164312,,
12/12/17,24452.96,24552.97,24443.83,24504.8,4.389251162,156.5400907,-0.318573418,,
12/11/17,24338.11,24389.72,24314.74,24386.03,4.387141104,156.1602702,-0.281007665,,
12/8/17,24263.26,24330.12,24225.5,24329.16,4.386127115,155.9780754,-0.279942316,,
12/7/17,24116.6,24262.88,24101.24,24211.48,4.384021338,155.6003856,-0.302311026,,
12/6/17,24171.9,24229.35,24134.49,24140.91,4.382753637,155.3734533,-0.049565795,,
12/5/17,24335.01,24349.74,24155.28,24180.64,4.383467791,155.501254,0.239600721,,
12/4/17,24424.11,24534.04,24288.19,24290.05,4.385428409,155.8526548,0.08186942,,
12/1/17,24305.4,24322.06,23921.9,24231.59,4.384381912,155.6649929,-0.028397376,,
11/30/17,24013.8,24327.82,24013.8,24272.35,4.385111826,155.79586,-0.468615966,,4.2
11/29/17,23883.26,23959.76,23872.59,23940.68,4.379136482,154.7277609,-0.702220933,,
11/28/17,23625.19,23849.61,23617.11,23836.71,4.377246313,154.3914182,-0.583707239,,
11/27/17,23552.86,23638.92,23545.02,23580.78,4.372558166,153.5603464,-0.452647502,,
11/24/17,23552.75,23599.18,23551.59,23557.99,4.372138233,153.4861232,-0.08894165,,
11/22/17,23597.24,23605.77,23507.61,23526.18,4.371551416,153.3824631,0.053471549,,
11/21/17,23500.15,23617.8,23500.15,23590.83,4.372743221,153.5930662,-0.156386566,,
11/20/17,23370.71,23456.88,23360.58,23430.33,4.369778405,153.06969,-0.379519313,,
11/17/17,23433.77,23433.77,23356.01,23358.24,4.368440116,152.8340276,0.045766118,,
11/16/17,23365.34,23492.19,23365.34,23458.36,4.370297647,153.1612222,-0.142378448,,
11/15/17,23334.59,23344.99,23242.75,23271.28,4.366820272,152.5492707,-0.079843153,,
11/14/17,23388.4,23414.08,23271.57,23409.47,4.369391581,153.0015359,0.275511598,,
11/13/17,23367.47,23461.68,23343.34,23439.7,4.369952049,153.1002939,0.020813953,,
11/10/17,23432.71,23452.2,23392.96,23422.21,4.36962787,153.0431638,0.036307453,,
11/9/17,23492.09,23516.74,23310.02,23461.94,4.37036392,153.1729088,0.230225873,,
11/8/17,23542.6,23575,23510.56,23563.36,4.372237218,153.5036156,0.155369253,,
11/7/17,23574.03,23602.12,23484.19,23557.23,4.372124222,153.4836473,-0.024335532,,
11/6/17,23533.96,23574.86,23520.75,23548.42,4.371961773,153.4549445,-0.029389866,,
11/3/17,23549.59,23557.06,23481.57,23539.19,4.371791514,153.4248676,-0.052411129,,
11/2/17,23463.24,23531.38,23350.98,23516.26,4.371368253,153.3501223,-0.169945602,,
11/1/17,23442.9,23517.71,23388.91,23435.01,4.369865143,153.0849764,-0.226974174,,
10/31/17,23369.22,23406.35,23334.39,23377.24,4.368793236,152.8961739,-0.141015702,,4.3
10/30/17,23405.75,23428.75,23327.87,23348.74,4.368263449,152.802945,0.093062103,,
